Line10_DD_5m_L10c.bin
         5.00
11
0
Type of measurement (0=app. resistivity,1=resistance)
1
2323
 2
0
4  230.00  0.00 280.00  0.00 130.00  0.00 180.00  0.00 -0.73600 
4  240.00  0.00 280.00  0.00 0.00  0.00 40.00  0.00 -0.01058 
4  240.00  0.00 280.00  0.00 40.00  0.00 80.00  0.00 -0.02673 
4  240.00  0.00 280.00  0.00 80.00  0.00 120.00  0.00 -0.07359 
4  240.00  0.00 280.00  0.00 120.00  0.00 160.00  0.00 -0.14743 
4  240.00  0.00 280.00  0.00 160.00  0.00 200.00  0.00 -0.97276 
4  250.00  0.00 280.00  0.00 10.00  0.00 40.00  0.00 -0.00526 
4  250.00  0.00 280.00  0.00 40.00  0.00 70.00  0.00 -0.01011 
4  250.00  0.00 280.00  0.00 70.00  0.00 100.00  0.00 -0.02608 
4  250.00  0.00 280.00  0.00 100.00  0.00 130.00  0.00 -0.04273 
4  250.00  0.00 280.00  0.00 130.00  0.00 160.00  0.00 -0.06777 
4  250.00  0.00 280.00  0.00 160.00  0.00 190.00  0.00 -0.31087 
4  250.00  0.00 280.00  0.00 190.00  0.00 220.00  0.00 -0.97175 
4  260.00  0.00 280.00  0.00 80.00  0.00 100.00  0.00 -0.01235 
4  260.00  0.00 280.00  0.00 100.00  0.00 120.00  0.00 -0.01650 
4  260.00  0.00 280.00  0.00 120.00  0.00 140.00  0.00 -0.02248 
4  260.00  0.00 280.00  0.00 140.00  0.00 160.00  0.00 -0.02989 
4  260.00  0.00 280.00  0.00 160.00  0.00 180.00  0.00 -0.07986 
4  260.00  0.00 280.00  0.00 180.00  0.00 200.00  0.00 -0.18245 
4  260.00  0.00 280.00  0.00 200.00  0.00 220.00  0.00 -0.38725 
4  260.00  0.00 280.00  0.00 220.00  0.00 240.00  0.00 -2.17391 
4  270.00  0.00 280.00  0.00 180.00  0.00 190.00  0.00 -0.05133 
4  270.00  0.00 280.00  0.00 190.00  0.00 200.00  0.00 -0.03366 
4  270.00  0.00 280.00  0.00 200.00  0.00 210.00  0.00 -0.05316 
4  270.00  0.00 280.00  0.00 210.00  0.00 220.00  0.00 -0.08589 
4  270.00  0.00 280.00  0.00 220.00  0.00 230.00  0.00 -0.14734 
4  270.00  0.00 280.00  0.00 230.00  0.00 240.00  0.00 -0.48496 
4  270.00  0.00 280.00  0.00 240.00  0.00 250.00  0.00 -1.04986 
4  270.00  0.00 280.00  0.00 250.00  0.00 260.00  0.00 -2.69355 
4  220.00  0.00 270.00  0.00 20.00  0.00 70.00  0.00 -0.03396 
