Line11_DD_5m_L11a.bin
         5.00
11
0
Type of measurement (0=app. resistivity,1=resistance)
1
4524
 2
0
4  200.00  0.00 230.00  0.00 20.00  0.00 50.00  0.00 -0.08703 
4  200.00  0.00 230.00  0.00 50.00  0.00 80.00  0.00 -0.11792 
4  200.00  0.00 230.00  0.00 80.00  0.00 110.00  0.00 -0.22556 
4  200.00  0.00 230.00  0.00 110.00  0.00 140.00  0.00 -0.62939 
4  200.00  0.00 230.00  0.00 140.00  0.00 170.00  0.00 -3.08230 
4  210.00  0.00 230.00  0.00 30.00  0.00 50.00  0.00 -0.03923 
4  210.00  0.00 230.00  0.00 50.00  0.00 70.00  0.00 -0.04732 
4  210.00  0.00 230.00  0.00 70.00  0.00 90.00  0.00 -0.06966 
4  210.00  0.00 230.00  0.00 90.00  0.00 110.00  0.00 -0.09641 
4  210.00  0.00 230.00  0.00 110.00  0.00 130.00  0.00 -0.19727 
4  210.00  0.00 230.00  0.00 130.00  0.00 150.00  0.00 -0.41483 
4  210.00  0.00 230.00  0.00 150.00  0.00 170.00  0.00 -1.37532 
4  210.00  0.00 230.00  0.00 170.00  0.00 190.00  0.00 -4.47018 
4  220.00  0.00 230.00  0.00 130.00  0.00 140.00  0.00 -0.05050 
4  220.00  0.00 230.00  0.00 140.00  0.00 150.00  0.00 -0.07431 
4  220.00  0.00 230.00  0.00 150.00  0.00 160.00  0.00 -0.14495 
4  220.00  0.00 230.00  0.00 160.00  0.00 170.00  0.00 -0.22486 
4  220.00  0.00 230.00  0.00 170.00  0.00 180.00  0.00 -0.32043 
4  220.00  0.00 230.00  0.00 180.00  0.00 190.00  0.00 -0.58553 
4  220.00  0.00 230.00  0.00 190.00  0.00 200.00  0.00 -1.14615 
4  220.00  0.00 230.00  0.00 200.00  0.00 210.00  0.00 -3.35922 
4  170.00  0.00 220.00  0.00 20.00  0.00 70.00  0.00 -0.30095 
4  170.00  0.00 220.00  0.00 70.00  0.00 120.00  0.00 -0.92783 
4  180.00  0.00 220.00  0.00 20.00  0.00 60.00  0.00 -0.19081 
4  180.00  0.00 220.00  0.00 60.00  0.00 100.00  0.00 -0.32573 
4  180.00  0.00 220.00  0.00 100.00  0.00 140.00  0.00 -1.27812 
4  190.00  0.00 220.00  0.00 10.00  0.00 40.00  0.00 -0.09845 
4  190.00  0.00 220.00  0.00 40.00  0.00 70.00  0.00 -0.09667 
4  190.00  0.00 220.00  0.00 70.00  0.00 100.00  0.00 -0.20962 
4  190.00  0.00 220.00  0.00 100.00  0.00 130.00  0.00 -0.54655 
4  190.00  0.00 220.00  0.00 130.00  0.00 160.00  0.00 -2.30331 
4  200.00  0.00 220.00  0.00 20.00  0.00 40.00  0.00 -0.04002 
4  200.00  0.00 220.00  0.00 40.00  0.00 60.00  0.00 -0.05380 
4  200.00  0.00 220.00  0.00 60.00  0.00 80.00  0.00 -0.06142 
4  200.00  0.00 220.00  0.00 80.00  0.00 100.00  0.00 -0.10551 
4  200.00  0.00 220.00  0.00 100.00  0.00 120.00  0.00 -0.19980 
4  200.00  0.00 220.00  0.00 120.00  0.00 140.00  0.00 -0.38431 
4  200.00  0.00 220.00  0.00 140.00  0.00 160.00  0.00 -1.19661 
4  200.00  0.00 220.00  0.00 160.00  0.00 180.00  0.00 -4.06623 
4  210.00  0.00 220.00  0.00 120.00  0.00 130.00  0.00 -0.07501 
4  210.00  0.00 220.00  0.00 130.00  0.00 140.00  0.00 -0.10950 
4  210.00  0.00 220.00  0.00 140.00  0.00 150.00  0.00 -0.17405 
4  210.00  0.00 220.00  0.00 150.00  0.00 160.00  0.00 -0.37505 
4  210.00  0.00 220.00  0.00 160.00  0.00 170.00  0.00 -0.63013 
4  210.00  0.00 220.00  0.00 170.00  0.00 180.00  0.00 -1.08247 
4  210.00  0.00 220.00  0.00 180.00  0.00 190.00  0.00 -2.47525 
4  210.00  0.00 220.00  0.00 190.00  0.00 200.00  0.00 -9.14868 
4  160.00  0.00 210.00  0.00 10.00  0.00 60.00  0.00 -0.27075 
4  160.00  0.00 210.00  0.00 60.00  0.00 110.00  0.00 -0.71069 
