banff_line07_dipole-dipole3_syscal.bin									
      2.5000
11
0
Type of resistivity data (1=resistance,0=resistivity)
0
3406
2
0
4    440.000    108.571    442.500    109.926    437.500    107.215    435.000    105.860    1068.5900 
4    442.500    109.926    445.000    111.282    440.000    108.571    437.500    107.215     973.8500 
4    445.000    111.282    447.500    112.637    442.500    109.926    440.000    108.571    1072.1500 
4    277.500     62.380    280.000     63.001    272.500     61.306    270.000     60.854    1295.6100 
4    280.000     63.001    282.500     63.622    275.000     61.759    272.500     61.306    1480.4100 
4    282.500     63.622    285.000     64.243    277.500     62.380    275.000     61.759    1120.7100 
4    285.000     64.243    287.500     64.865    280.000     63.001    277.500     62.380    1386.0800 
4    287.500     64.865    290.000     65.486    282.500     63.622    280.000     63.001    1469.1801 
4    290.000     65.486    292.500     66.107    285.000     64.243    282.500     63.622    1282.7700 
4    292.500     66.107    295.000     66.728    287.500     64.865    285.000     64.243    1238.3199 
4    295.000     66.728    297.500     67.349    290.000     65.486    287.500     64.865    1258.1899 
4    297.500     67.349    300.000     67.970    292.500     66.107    290.000     65.486    1107.1400 
4    300.000     67.970    302.500     68.601    295.000     66.728    292.500     66.107    1425.4700 
4    302.500     68.601    305.000     69.233    297.500     67.349    295.000     66.728     853.6400 
4    305.000     69.233    307.500     69.864    300.000     67.970    297.500     67.349    1371.6700 
4    307.500     69.864    310.000     70.495    302.500     68.601    300.000     67.970    1499.7600 
4    310.000     70.495    312.500     71.126    305.000     69.233    302.500     68.601    1552.2500 
4    312.500     71.126    315.000     71.758    307.500     69.864    305.000     69.233    1429.9100 
4    315.000     71.758    317.500     72.389    310.000     70.495    307.500     69.864    1251.8300 
4    317.500     72.389    320.000     73.020    312.500     71.126    310.000     70.495    1309.6500 
4    320.000     73.020    322.500     73.652    315.000     71.758    312.500     71.126    1060.5300 
4    322.500     73.652    325.000     74.283    317.500     72.389    315.000     71.758    1057.0300 
4    325.000     74.283    327.500     75.183    320.000     73.020    317.500     72.389    1102.6500 
4    327.500     75.183    330.000     76.083    322.500     73.652    320.000     73.020    1199.8000 
4    330.000     76.083    332.500     76.984    325.000     74.283    322.500     73.652    1288.1801 
4    332.500     76.984    335.000     77.884    327.500     75.183    325.000     74.283    1152.9800 
4    335.000     77.884    337.500     78.784    330.000     76.083    327.500     75.183    1526.6200 
4    337.500     78.784    340.000     79.684    332.500     76.984    330.000     76.083    1804.1000 
4    340.000     79.684    342.500     80.584    335.000     77.884    332.500     76.984    1545.1100 
4    342.500     80.584    345.000     81.485    337.500     78.784    335.000     77.884    1660.8800 
4    345.000     81.485    347.500     82.385    340.000     79.684    337.500     78.784    1688.7200 
4    347.500     82.385    350.000     83.285    342.500     80.584    340.000     79.684    1649.9399 
4    350.000     83.285    352.500     83.651    345.000     81.485    342.500     80.584    1319.9301 
4    352.500     83.651    355.000     84.018    347.500     82.385    345.000     81.485    1748.9500 
4    355.000     84.018    357.500     84.384    350.000     83.285    347.500     82.385    1748.4399 
4    357.500     84.384    360.000     84.750    352.500     83.651    350.000     83.285    1209.4100 
4    360.000     84.750    362.500     85.117    355.000     84.018    352.500     83.651    1760.0601 
4    362.500     85.117    365.000     85.483    357.500     84.384    355.000     84.018    2041.4500 
4    365.000     85.483    367.500     85.849    360.000     84.750    357.500     84.384    1255.0200 
4    367.500     85.849    370.000     86.215    362.500     85.117    360.000     84.750    1516.1600 
4    370.000     86.215    372.500     86.582    365.000     85.483    362.500     85.117    2661.4900 
4    372.500     86.582    375.000     86.948    367.500     85.849    365.000     85.483    1681.4800 
4    375.000     86.948    377.500     87.728    370.000     86.215    367.500     85.849    1607.4500 
4    377.500     87.728    380.000     88.508    372.500     86.582    370.000     86.215    1756.9301 
4    380.000     88.508    382.500     89.288    375.000     86.948    372.500     86.582    1602.3600 
4    382.500     89.288    385.000     90.068    377.500     87.728    375.000     86.948    1577.1400 
4    385.000     90.068    387.500     90.848    380.000     88.508    377.500     87.728    1507.0500 
4    387.500     90.848    390.000     91.627    382.500     89.288    380.000     88.508    1506.8101 
4    390.000     91.627    392.500     92.407    385.000     90.068    382.500     89.288    1764.0601 
4    392.500     92.407    395.000     93.187    387.500     90.848    385.000     90.068    1310.3500 
4    395.000     93.187    397.500     93.967    390.000     91.627    387.500     90.848    1217.0500 
4    397.500     93.967    400.000     94.747    392.500     92.407    390.000     91.627    1556.3900 
4    400.000     94.747    402.500     95.316    395.000     93.187    392.500     92.407    1605.8500 
4    402.500     95.316    405.000     95.885    397.500     93.967    395.000     93.187    1581.7600 
4    405.000     95.885    407.500     96.454    400.000     94.747    397.500     93.967    1478.4600 
4    407.500     96.454    410.000     97.023    402.500     95.316    400.000     94.747    1672.3500 
4    410.000     97.023    412.500     97.592    405.000     95.885    402.500     95.316    1926.4200 
4    412.500     97.592    415.000     98.162    407.500     96.454    405.000     95.885    1532.3000 
4    415.000     98.162    417.500     98.731    410.000     97.023    407.500     96.454    1816.6801 
4    417.500     98.731    420.000     99.300    412.500     97.592    410.000     97.023    2137.3501 
4    420.000     99.300    422.500     99.869    415.000     98.162    412.500     97.592    1085.4500 
4    422.500     99.869    425.000    100.438    417.500     98.731    415.000     98.162    1704.4900 
4    425.000    100.438    427.500    101.794    420.000     99.300    417.500     98.731    2741.4199 
4    427.500    101.794    430.000    103.149    422.500     99.869    420.000     99.300    1511.5500 
4    430.000    103.149    432.500    104.505    425.000    100.438    422.500     99.869    1585.3700 
4    432.500    104.505    435.000    105.860    427.500    101.794    425.000    100.438    1778.5699 
4    435.000    105.860    437.500    107.215    430.000    103.149    427.500    101.794    1870.1600 
4    437.500    107.215    440.000    108.571    432.500    104.505    430.000    103.149    1602.0800 
4    440.000    108.571    442.500    109.926    435.000    105.860    432.500    104.505    1260.2300 
4    442.500    109.926    445.000    111.282    437.500    107.215    435.000    105.860    1253.6801 
4    445.000    111.282    447.500    112.637    440.000    108.571    437.500    107.215     894.9100 
4    190.000     48.136    195.000     48.833    185.000     47.438    180.000     46.741     905.0600 
4    195.000     48.833    200.000     49.530    190.000     48.136    185.000     47.438    1093.5500 
4    200.000     49.530    205.000     50.339    195.000     48.833    190.000     48.136    1125.4100 
4    205.000     50.339    210.000     51.147    200.000     49.530    195.000     48.833    1383.9200 
4    210.000     51.147    215.000     51.956    205.000     50.339    200.000     49.530    1204.4800 
4    215.000     51.956    220.000     52.764    210.000     51.147    205.000     50.339    1246.4500 
4    220.000     52.764    225.000     53.573    215.000     51.956    210.000     51.147    1240.3600 
4    225.000     53.573    230.000     54.305    220.000     52.764    215.000     51.956    1202.7900 
4    230.000     54.305    235.000     55.037    225.000     53.573    220.000     52.764    1311.1300 
4    235.000     55.037    240.000     55.769    230.000     54.305    225.000     53.573    1256.8500 
4    240.000     55.769    245.000     56.501    235.000     55.037    230.000     54.305    1247.4000 
4    245.000     56.501    250.000     57.233    240.000     55.769    235.000     55.037    1231.1000 
4    250.000     57.233    255.000     58.138    245.000     56.501    240.000     55.769    1217.3101 
4    255.000     58.138    260.000     59.043    250.000     57.233    245.000     56.501    1291.3900 
4    260.000     59.043    265.000     59.949    255.000     58.138    250.000     57.233    1363.6700 
4    265.000     59.949    270.000     60.854    260.000     59.043    255.000     58.138    1238.7100 
4    270.000     60.854    275.000     61.759    265.000     59.949    260.000     59.043    1374.9200 
4    275.000     61.759    280.000     63.001    270.000     60.854    265.000     59.949    1283.9100 
4    280.000     63.001    285.000     64.243    275.000     61.759    270.000     60.854    1942.8251 
4    285.000     64.243    290.000     65.486    280.000     63.001    275.000     61.759    1324.9099 
4    290.000     65.486    295.000     66.728    285.000     64.243    280.000     63.001    1303.9250 
4    295.000     66.728    300.000     67.970    290.000     65.486    285.000     64.243    1316.8800 
4    300.000     67.970    305.000     69.233    295.000     66.728    290.000     65.486    1280.6899 
4    305.000     69.233    310.000     70.495    300.000     67.970    295.000     66.728    1249.0950 
4    310.000     70.495    315.000     71.758    305.000     69.233    300.000     67.970    1456.3149 
4    315.000     71.758    320.000     73.020    310.000     70.495    305.000     69.233    1246.5850 
4    320.000     73.020    325.000     74.283    315.000     71.758    310.000     70.495    1121.7051 
4    325.000     74.283    330.000     76.083    320.000     73.020    315.000     71.758    1194.0601 
4    330.000     76.083    335.000     77.884    325.000     74.283    320.000     73.020    1193.0150 
4    335.000     77.884    340.000     79.684    330.000     76.083    325.000     74.283    1408.6899 
4    340.000     79.684    345.000     81.485    335.000     77.884    330.000     76.083    1312.2550 
4    345.000     81.485    350.000     83.285    340.000     79.684    335.000     77.884    1333.9100 
4    350.000     83.285    355.000     84.018    345.000     81.485    340.000     79.684    1243.3301 
4    355.000     84.018    360.000     84.750    350.000     83.285    345.000     81.485    1367.7850 
4    360.000     84.750    365.000     85.483    355.000     84.018    350.000     83.285    1571.0000 
4    365.000     85.483    370.000     86.215    360.000     84.750    355.000     84.018    1376.9651 
4    370.000     86.215    375.000     86.948    365.000     85.483    360.000     84.750    1950.2500 
4    375.000     86.948    380.000     88.508    370.000     86.215    365.000     85.483    1514.4650 
4    380.000     88.508    385.000     90.068    375.000     86.948    370.000     86.215    1650.0500 
4    385.000     90.068    390.000     91.627    380.000     88.508    375.000     86.948    1451.6700 
4    390.000     91.627    395.000     93.187    385.000     90.068    380.000     88.508    1480.5750 
4    395.000     93.187    400.000     94.747    390.000     91.627    385.000     90.068    1772.6750 
4    400.000     94.747    405.000     95.885    395.000     93.187    390.000     91.627    1310.6350 
4    405.000     95.885    410.000     97.023    400.000     94.747    395.000     93.187    1272.8500 
4    410.000     97.023    415.000     98.162    405.000     95.885    400.000     94.747    1640.1951 
4    415.000     98.162    420.000     99.300    410.000     97.023    405.000     95.885    1731.6899 
4    420.000     99.300    425.000    100.438    415.000     98.162    410.000     97.023    1222.4150 
4    425.000    100.438    430.000    103.149    420.000     99.300    415.000     98.162    1974.8250 
4    430.000    103.149    435.000    105.860    425.000    100.438    420.000     99.300    1445.7000 
4    435.000    105.860    440.000    108.571    430.000    103.149    425.000    100.438    1799.1050 
4    440.000    108.571    445.000    111.282    435.000    105.860    430.000    103.149    1585.5050 
4    445.000    111.282    450.000    113.993    440.000    108.571    435.000    105.860    1189.2500 
4    450.000    113.993    455.000    116.368    445.000    111.282    440.000    108.571    2313.0500 
4    455.000    116.368    460.000    118.743    450.000    113.993    445.000    111.282    1370.9500 
4    460.000    118.743    465.000    121.118    455.000    116.368    450.000    113.993    1750.8400 
4    465.000    121.118    470.000    123.493    460.000    118.743    455.000    116.368    1250.0601 
4    470.000    123.493    475.000    125.868    465.000    121.118    460.000    118.743    1004.8500 
4    475.000    125.868    480.000    127.563    470.000    123.493    465.000    121.118    1166.5699 
